,geoid,date,value
449,0606,2020-07-22,1
449,3620,2020-07-22,1
449,0629,2020-07-22,1
449,2406,2020-07-22,1
449,0632,2020-07-22,1
449,6600,2020-07-22,1
450,False,2019-10-28,1
451,False,2020-02-13,1
451,False,2020-02-13,1
451,False,2020-02-13,1
451,False,2020-02-13,1
452,False,2020-06-29,1
453,0632,2019-05-01,1
453,3624,2019-05-01,1
453,0647,2019-05-01,1
453,0403,2019-05-01,1
453,False,2019-05-01,1
453,3909,2019-05-01,1
453,0639,2019-05-01,1
453,0624,2019-05-01,1
453,1703,2019-05-01,1
453,1220,2019-05-01,1
453,5504,2019-05-01,1
453,3618,2019-05-01,1
453,3613,2019-05-01,1
453,0621,2019-05-01,1
453,5108,2019-05-01,1
453,3620,2019-05-01,1
453,6000,2019-05-01,1
453,0628,2019-05-01,1
453,4208,2019-05-01,1
453,0605,2019-05-01,1
453,0613,2019-05-01,1
453,0625,2019-05-01,1
453,1902,2019-05-01,1
453,0629,2019-05-01,1
453,4830,2019-05-01,1
453,4005,2019-05-01,1
453,1226,2019-05-01,1
453,2702,2019-05-01,1
453,0640,2019-05-01,1
453,0645,2019-05-01,1
453,0611,2019-05-01,1
453,4902,2019-05-01,1
453,3203,2019-05-01,1
453,3412,2019-05-01,1
453,2612,2019-05-01,1
453,1701,2019-05-01,1
453,0627,2019-05-01,1
453,5306,2019-05-01,1
453,3201,2019-05-01,1
453,3913,2019-05-01,1
453,2704,2019-05-01,1
453,0626,2019-05-01,1
453,2408,2019-05-01,1
453,2502,2019-05-01,1
453,0635,2019-05-01,1
453,2406,2019-05-01,1
453,5403,2019-05-01,1
454,False,2019-05-14,1
454,False,2019-05-14,1
454,0503,2019-05-14,1
456,5501,2020-07-31,1
457,False,2020-07-22,1
457,0804,2020-07-22,1
458,3412,2019-07-09,1
458,3204,2019-07-09,1
458,1220,2019-07-09,1
458,2705,2019-07-09,1
458,4830,2019-07-09,1
458,3607,2019-07-09,1
458,0644,2019-07-09,1
458,5504,2019-07-09,1
458,4709,2019-07-09,1
458,0647,2019-07-09,1
458,2507,2019-07-09,1
458,False,2019-07-09,1
458,3410,2019-07-09,1
458,1224,2019-07-09,1
458,0613,2019-07-09,1
458,3609,2019-07-09,1
458,1807,2019-07-09,1
458,1226,2019-07-09,1
458,0617,2019-07-09,1
458,0637,2019-07-09,1
458,3613,2019-07-09,1
458,3911,2019-07-09,1
458,0632,2019-07-09,1
458,0403,2019-07-09,1
458,2408,2019-07-09,1
458,1701,2019-07-09,1
458,1702,2019-07-09,1
458,3615,2019-07-09,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,5502,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
460,False,2020-07-23,1
461,0905,2019-10-23,1
461,4207,2019-10-23,1
463,0632,2020-03-04,1
463,4816,2020-03-04,1
463,0403,2020-03-04,1
463,4834,2020-03-04,1
463,0651,2020-03-04,1
463,2301,2020-03-04,1
463,4101,2020-03-04,1
464,3412,2019-12-17,1
464,1220,2019-12-17,1
464,False,2019-12-17,1
464,2905,2019-12-17,1
464,2705,2019-12-17,1
464,1707,2019-12-17,1
464,3712,2019-12-17,1
464,0905,2019-12-17,1
464,3204,2019-12-17,1
464,0613,2019-12-17,1
464,5504,2019-12-17,1
464,4830,2019-12-17,1
464,4818,2019-12-17,1
464,3609,2019-12-17,1
464,1704,2019-12-17,1
464,2507,2019-12-17,1
464,1000,2019-12-17,1
464,3616,2019-12-17,1
464,3903,2019-12-17,1
464,1807,2019-12-17,1
464,2802,2019-12-17,1
464,0640,2019-12-17,1
464,3615,2019-12-17,1
464,3410,2019-12-17,1
464,0629,2019-12-17,1
464,0644,2019-12-17,1
464,2406,2019-12-17,1
464,5307,2019-12-17,1
464,2408,2019-12-17,1
464,0647,2019-12-17,1
464,6600,2019-12-17,1
464,3408,2019-12-17,1
464,4204,2019-12-17,1
464,4205,2019-12-17,1
464,2614,2019-12-17,1
464,0611,2019-12-17,1
465,False,2020-01-28,1
465,False,2020-01-28,1
465,False,2020-01-28,1
465,False,2020-01-28,1
465,False,2020-01-28,1
465,2907,2020-01-28,1
465,False,2020-01-28,1
465,False,2020-01-28,1
465,False,2020-01-28,1
467,0643,2019-08-09,1
467,0403,2019-08-09,1
467,False,2019-08-09,1
467,1313,2019-08-09,1
467,4828,2019-08-09,1
467,1502,2019-08-09,1
467,5102,2019-08-09,1
467,1709,2019-08-09,1
467,1214,2019-08-09,1
468,2612,2020-10-06,1
468,1301,2020-10-06,1
468,4709,2020-10-06,1
468,0613,2020-10-06,1
470,3302,2019-09-24,1
470,3301,2019-09-24,1
471,False,2020-12-09,1
471,3620,2020-12-09,1
471,False,2020-12-09,1
471,False,2020-12-09,1
471,1502,2020-12-09,1
471,False,2020-12-09,1
471,False,2020-12-09,1
471,5502,2020-12-09,1
474,False,2019-05-08,1
474,5502,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
474,2505,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
474,3620,2019-05-08,1
474,False,2019-05-08,1
474,False,2019-05-08,1
475,4005,2020-07-24,1
475,4004,2020-07-24,1
476,0610,2019-12-12,1
477,False,2019-01-24,1
477,False,2019-01-24,1
477,False,2019-01-24,1
477,False,2019-01-24,1
477,False,2019-01-24,1
479,1901,2020-08-07,1
479,4903,2020-08-07,1
479,5401,2020-08-07,1
479,4401,2020-08-07,1
479,4402,2020-08-07,1
479,0624,2020-08-07,1
479,0621,2020-08-07,1
480,4836,2019-01-29,1
480,1210,2019-01-29,1
480,4814,2019-01-29,1
480,1703,2019-01-29,1
480,3902,2019-01-29,1
480,4828,2019-01-29,1
480,1307,2019-01-29,1
480,1209,2019-01-29,1
480,3915,2019-01-29,1
480,0603,2019-01-29,1
480,4810,2019-01-29,1
480,0610,2019-01-29,1
480,1203,2019-01-29,1
480,4815,2019-01-29,1
480,1221,2019-01-29,1
480,3603,2019-01-29,1
480,3901,2019-01-29,1
480,2901,2019-01-29,1
480,3713,2019-01-29,1
480,3402,2019-01-29,1
480,0620,2019-01-29,1
480,2106,2019-01-29,1
480,0625,2019-01-29,1
480,1219,2019-01-29,1
480,1204,2019-01-29,1
480,3618,2019-01-29,1
480,2604,2019-01-29,1
480,3911,2019-01-29,1
480,3907,2019-01-29,1
480,3405,2019-01-29,1
480,4817,2019-01-29,1
480,0806,2019-01-29,1
480,4701,2019-01-29,1
480,3302,2019-01-29,1
480,3602,2019-01-29,1
480,1702,2019-01-29,1
480,4505,2019-01-29,1
480,4834,2019-01-29,1
480,0106,2019-01-29,1
480,4818,2019-01-29,1
480,3708,2019-01-29,1
480,2506,2019-01-29,1
480,4802,2019-01-29,1
480,0607,2019-01-29,1
480,5304,2019-01-29,1
480,0807,2019-01-29,1
480,4826,2019-01-29,1
480,1302,2019-01-29,1
480,0601,2019-01-29,1
480,5504,2019-01-29,1
480,0408,2019-01-29,1
480,4709,2019-01-29,1
480,1202,2019-01-29,1
480,3622,2019-01-29,1
480,1308,2019-01-29,1
480,0641,2019-01-29,1
480,7200,2019-01-29,1
480,5306,2019-01-29,1
480,1715,2019-01-29,1
480,5108,2019-01-29,1
480,3711,2019-01-29,1
480,3410,2019-01-29,1
480,3707,2019-01-29,1
480,5107,2019-01-29,1
480,3101,2019-01-29,1
480,0648,2019-01-29,1
480,5101,2019-01-29,1
480,0652,2019-01-29,1
480,4001,2019-01-29,1
480,4104,2019-01-29,1
480,4822,2019-01-29,1
480,2702,2019-01-29,1
480,2701,2019-01-29,1
480,5102,2019-01-29,1
480,3710,2019-01-29,1
480,0605,2019-01-29,1
480,4806,2019-01-29,1
480,5308,2019-01-29,1
480,3916,2019-01-29,1
480,1221,2019-01-29,1
480,4824,2019-01-29,1
480,3704,2019-01-29,1
480,4804,2019-01-29,1
480,4218,2019-01-29,1
480,1804,2019-01-29,1
480,0615,2019-01-29,1
480,2803,2019-01-29,1
480,3611,2019-01-29,1
480,2607,2019-01-29,1
480,4807,2019-01-29,1
480,1803,2019-01-29,1
480,3604,2019-01-29,1
480,3903,2019-01-29,1
480,4208,2019-01-29,1
480,2509,2019-01-29,1
480,1713,2019-01-29,1
480,2406,2019-01-29,1
480,1602,2019-01-29,1
480,0637,2019-01-29,1
480,False,2019-01-29,1
480,2408,2019-01-29,1
480,2206,2019-01-29,1
480,0409,2019-01-29,1
480,3202,2019-01-29,1
480,1226,2019-01-29,1
480,4811,2019-01-29,1
480,1306,2019-01-29,1
480,5505,2019-01-29,1
480,False,2019-01-29,1
480,1201,2019-01-29,1
480,4832,2019-01-29,1
480,1217,2019-01-29,1
480,4401,2019-01-29,1
480,4237,2019-01-29,1
480,0401,2019-01-29,1
480,0803,2019-01-29,1
480,0653,2019-01-29,1
480,1303,2019-01-29,1
480,2704,2019-01-29,1
480,4805,2019-01-29,1
480,False,2019-01-29,1
480,4708,2019-01-29,1
480,2402,2019-01-29,1
480,3914,2019-01-29,1
480,1701,2019-01-29,1
480,5305,2019-01-29,1
480,4207,2019-01-29,1
480,3913,2019-01-29,1
480,1805,2019-01-29,1
480,3706,2019-01-29,1
480,0639,2019-01-29,1
480,3102,2019-01-29,1
480,0624,2019-01-29,1
480,4831,2019-01-29,1
480,4204,2019-01-29,1
480,4825,2019-01-29,1
480,0611,2019-01-29,1
480,5402,2019-01-29,1
480,0619,2019-01-29,1
480,0105,2019-01-29,1
480,2610,2019-01-29,1
480,4809,2019-01-29,1
480,1206,2019-01-29,1
480,2605,2019-01-29,1
480,5401,2019-01-29,1
480,0646,2019-01-29,1
480,4502,2019-01-29,1
480,4501,2019-01-29,1
480,5506,2019-01-29,1
480,3608,2019-01-29,1
480,5303,2019-01-29,1
480,2608,2019-01-29,1
480,4823,2019-01-29,1
480,0633,2019-01-29,1
480,2904,2019-01-29,1
480,3605,2019-01-29,1
480,2105,2019-01-29,1
480,0621,2019-01-29,1
480,2606,2019-01-29,1
480,2703,2019-01-29,1
480,4504,2019-01-29,1
480,1220,2019-01-29,1
480,1212,2019-01-29,1
480,4005,2019-01-29,1
480,1311,2019-01-29,1
480,5503,2019-01-29,1
480,2902,2019-01-29,1
480,1903,2019-01-29,1
480,1312,2019-01-29,1
480,2802,2019-01-29,1
480,4812,2019-01-29,1
480,1207,2019-01-29,1
480,4813,2019-01-29,1
480,1227,2019-01-29,1
480,5301,2019-01-29,1
480,5105,2019-01-29,1
480,0617,2019-01-29,1
480,4004,2019-01-29,1
480,0903,2019-01-29,1
480,4808,2019-01-29,1
480,2614,2019-01-29,1
480,5508,2019-01-29,1
480,2101,2019-01-29,1
482,4237,2019-04-25,1
482,4204,2019-04-25,1
482,1309,2019-04-25,1
482,4208,2019-04-25,1
482,3915,2019-04-25,1
482,4708,2019-04-25,1
482,4401,2019-04-25,1
482,1306,2019-04-25,1
482,4207,2019-04-25,1
482,5306,2019-04-25,1
482,4205,2019-04-25,1
482,4802,2019-04-25,1
482,1212,2019-04-25,1
484,2507,2019-12-05,1
484,2705,2019-12-05,1
484,3412,2019-12-05,1
484,0637,2019-12-05,1
484,3204,2019-12-05,1
484,3410,2019-12-05,1
484,1220,2019-12-05,1
484,3610,2019-12-05,1
484,2202,2019-12-05,1
484,False,2019-12-05,1
484,3614,2019-12-05,1
484,3909,2019-12-05,1
484,2502,2019-12-05,1
484,2702,2019-12-05,1
484,3903,2019-12-05,1
484,2504,2019-12-05,1
484,0648,2019-12-05,1
484,2609,2019-12-05,1
484,1807,2019-12-05,1
484,2505,2019-12-05,1
484,1304,2019-12-05,1
484,0613,2019-12-05,1
484,1704,2019-12-05,1
484,2003,2019-12-05,1
484,2503,2019-12-05,1
484,0645,2019-12-05,1
484,2509,2019-12-05,1
484,2611,2019-12-05,1
484,2802,2019-12-05,1
484,2402,2019-12-05,1
486,2704,2020-02-06,1
486,0200,2020-02-06,1
486,4004,2020-02-06,1
486,2703,2020-02-06,1
486,2705,2020-02-06,1
486,2702,2020-02-06,1
486,3501,2020-02-06,1
486,2406,2020-02-06,1
487,0636,2019-05-03,1
487,3604,2019-05-03,1
487,2406,2019-05-03,1
489,3913,2020-05-22,1
489,3624,2020-05-22,1
489,4208,2020-05-22,1
489,2406,2020-05-22,1
489,3914,2020-05-22,1
489,0632,2020-05-22,1
489,0905,2020-05-22,1
489,0610,2020-05-22,1
489,0629,2020-05-22,1
489,4818,2020-05-22,1
489,3302,2020-05-22,1
489,6600,2020-05-22,1
489,4830,2020-05-22,1
489,1000,2020-05-22,1
489,4205,2020-05-22,1
490,1305,2020-07-13,1
491,3601,2019-03-13,1
491,3621,2019-03-13,1
491,3604,2019-03-13,1
491,3603,2019-03-13,1
491,3627,2019-03-13,1
491,3602,2019-03-13,1
491,3618,2019-03-13,1
491,0404,2019-03-13,1
491,3411,2019-03-13,1
491,1501,2019-03-13,1
491,5306,2019-03-13,1
491,3711,2019-03-13,1
491,4208,2019-03-13,1
491,1701,2019-03-13,1
491,2506,2019-03-13,1
491,1804,2019-03-13,1
491,1802,2019-03-13,1
491,4828,2019-03-13,1
491,3301,2019-03-13,1
491,1217,2019-03-13,1
491,5102,2019-03-13,1
491,4105,2019-03-13,1
491,7800,2019-03-13,1
491,1904,2019-03-13,1
491,3302,2019-03-13,1
491,2904,2019-03-13,1
491,1218,2019-03-13,1
491,3915,2019-03-13,1
491,3619,2019-03-13,1
491,0408,2019-03-13,1
491,0619,2019-03-13,1
491,3405,2019-03-13,1
491,4501,2019-03-13,1
491,4802,2019-03-13,1
491,0608,2019-03-13,1
491,4805,2019-03-13,1
491,3102,2019-03-13,1
491,3916,2019-03-13,1
491,0615,2019-03-13,1
491,5508,2019-03-13,1
491,0803,2019-03-13,1
491,5501,2019-03-13,1
491,4706,2019-03-13,1
492,0645,2019-11-20,1
492,0902,2019-11-20,1
492,1226,2019-11-20,1
492,3412,2019-11-20,1
492,0611,2019-11-20,1
492,6600,2019-11-20,1
492,1224,2019-11-20,1
493,0804,2019-10-22,1
493,5502,2019-10-22,1
493,2001,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,2505,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,3620,2019-10-22,1
493,0905,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,5402,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
493,False,2019-10-22,1
494,3401,2019-05-20,1
494,0902,2019-05-20,1
494,3302,2019-05-20,1
494,4208,2019-05-20,1
494,3913,2019-05-20,1
494,2704,2019-05-20,1
494,0648,2019-05-20,1
494,4005,2019-05-20,1
494,3403,2019-05-20,1
494,0645,2019-05-20,1
494,2406,2019-05-20,1
494,2703,2019-05-20,1
494,3620,2019-05-20,1
494,0403,2019-05-20,1
494,0653,2019-05-20,1
494,0629,2019-05-20,1
494,2609,2019-05-20,1
494,5502,2019-05-20,1
494,0611,2019-05-20,1
494,0636,2019-05-20,1
495,3625,2019-04-09,1
495,0621,2019-04-09,1
495,1501,2019-04-09,1
495,3412,2019-04-09,1
495,2904,2019-04-09,1
495,1304,2019-04-09,1
495,4208,2019-04-09,1
495,False,2019-04-09,1
495,1502,2019-04-09,1
495,1708,2019-04-09,1
495,5102,2019-04-09,1
495,2408,2019-04-09,1
495,0610,2019-04-09,1
495,0627,2019-04-09,1
495,3302,2019-04-09,1
495,1903,2019-04-09,1
495,1807,2019-04-09,1
495,4401,2019-04-09,1
495,0904,2019-04-09,1
495,4217,2019-04-09,1
495,0403,2019-04-09,1
495,1703,2019-04-09,1
495,1901,2019-04-09,1
495,2508,2019-04-09,1
495,3610,2019-04-09,1
495,1220,2019-04-09,1
495,3601,2019-04-09,1
496,1702,2019-03-27,1
496,0801,2019-03-27,1
496,0637,2019-03-27,1
496,1709,2019-03-27,1
496,2504,2019-03-27,1
496,3302,2019-03-27,1
496,0613,2019-03-27,1
496,1701,2019-03-27,1
496,1000,2019-03-27,1
496,0653,2019-03-27,1
496,2408,2019-03-27,1
496,0631,2019-03-27,1
496,1223,2019-03-27,1
496,4103,2019-03-27,1
496,2704,2019-03-27,1
496,1224,2019-03-27,1
496,0617,2019-03-27,1
496,0647,2019-03-27,1
496,3410,2019-03-27,1
496,3903,2019-03-27,1
496,3609,2019-03-27,1
496,1705,2019-03-27,1
496,2612,2019-03-27,1
496,1707,2019-03-27,1
496,False,2019-03-27,1
496,3606,2019-03-27,1
496,0107,2019-03-27,1
496,3612,2019-03-27,1
496,5504,2019-03-27,1
496,2614,2019-03-27,1
496,3712,2019-03-27,1
496,3412,2019-03-27,1
496,0614,2019-03-27,1
496,0640,2019-03-27,1
496,0903,2019-03-27,1
496,0648,2019-03-27,1
496,2609,2019-03-27,1
496,4818,2019-03-27,1
496,4207,2019-03-27,1
496,5310,2019-03-27,1
496,1226,2019-03-27,1
496,0611,2019-03-27,1
496,1220,2019-03-27,1
496,0403,2019-03-27,1
496,0615,2019-03-27,1
496,2507,2019-03-27,1
496,2705,2019-03-27,1
496,1214,2019-03-27,1
496,3615,2019-03-27,1
496,3402,2019-03-27,1
496,3607,2019-03-27,1
496,4709,2019-03-27,1
496,3604,2019-03-27,1
496,2402,2019-03-27,1
496,1717,2019-03-27,1
496,1306,2019-03-27,1
496,5104,2019-03-27,1
496,4833,2019-03-27,1
496,3605,2019-03-27,1
496,3701,2019-03-27,1
496,2905,2019-03-27,1
496,2202,2019-03-27,1
496,1305,2019-03-27,1
496,4830,2019-03-27,1
496,2003,2019-03-27,1
496,0401,2019-03-27,1
496,1710,2019-03-27,1
496,2404,2019-03-27,1
496,1801,2019-03-27,1
496,0605,2019-03-27,1
496,0630,2019-03-27,1
496,4104,2019-03-27,1
496,1213,2019-03-27,1
496,3501,2019-03-27,1
496,2502,2019-03-27,1
496,1502,2019-03-27,1
496,5103,2019-03-27,1
496,5308,2019-03-27,1
496,1807,2019-03-27,1
496,1313,2019-03-27,1
496,False,2019-03-27,1
496,1714,2019-03-27,1
496,2301,2019-03-27,1
496,0602,2019-03-27,1
496,3704,2019-03-27,1
496,5110,2019-03-27,1
496,0649,2019-03-27,1
496,3411,2019-03-27,1
496,1706,2019-03-27,1
496,2407,2019-03-27,1
496,4214,2019-03-27,1
496,0644,2019-03-27,1
496,0629,2019-03-27,1
496,2403,2019-03-27,1
496,1209,2019-03-27,1
496,4204,2019-03-27,1
496,5302,2019-03-27,1
496,0607,2019-03-27,1
496,4005,2019-03-27,1
496,4205,2019-03-27,1
496,1711,2019-03-27,1
496,1704,2019-03-27,1
496,0636,2019-03-27,1
496,4815,2019-03-27,1
496,4101,2019-03-27,1
496,2613,2019-03-27,1
496,3625,2019-03-27,1
496,0645,2019-03-27,1
496,0905,2019-03-27,1
496,0806,2019-03-27,1
496,5301,2019-03-27,1
496,1305,2019-03-27,1
499,0610,2019-05-14,1
499,2406,2019-05-14,1
500,5402,2019-05-06,1
500,False,2019-05-06,1
500,False,2019-05-06,1
500,False,2019-05-06,1
500,False,2019-05-06,1
501,0905,2019-06-05,1
501,2206,2019-06-05,1
501,False,2019-06-05,1
501,False,2019-06-05,1
501,False,2019-06-05,1
501,False,2019-06-05,1
503,4207,2019-09-12,1
503,1705,2019-09-12,1
503,4208,2019-09-12,1
503,2406,2019-09-12,1
503,4204,2019-09-12,1
503,0403,2019-09-12,1
503,2408,2019-09-12,1
503,4828,2019-09-12,1
503,3604,2019-09-12,1
503,1221,2019-09-12,1
503,2506,2019-09-12,1
503,0647,2019-09-12,1
503,3620,2019-09-12,1
503,0627,2019-09-12,1
503,0632,2019-09-12,1
503,1220,2019-09-12,1
503,3302,2019-09-12,1
503,5305,2019-09-12,1
503,2905,2019-09-12,1
503,0640,2019-09-12,1
503,0653,2019-09-12,1
503,5301,2019-09-12,1
503,False,2019-09-12,1
503,4205,2019-09-12,1
503,3625,2019-09-12,1
503,0610,2019-09-12,1
503,3412,2019-09-12,1
503,2612,2019-09-12,1
503,4206,2019-09-12,1
503,4103,2019-09-12,1
503,0611,2019-09-12,1
503,1205,2019-09-12,1
503,1714,2019-09-12,1
503,2611,2019-09-12,1
504,1702,2020-03-23,1
505,False,2019-09-18,1
505,0804,2019-09-18,1
505,False,2019-09-18,1
505,False,2019-09-18,1
506,2614,2019-09-19,1
506,0637,2019-09-19,1
506,4402,2019-09-19,1
506,0644,2019-09-19,1
506,0632,2019-09-19,1
506,1224,2019-09-19,1
506,1220,2019-09-19,1
506,False,2019-09-19,1
506,1209,2019-09-19,1
506,0613,2019-09-19,1
506,1704,2019-09-19,1
506,2613,2019-09-19,1
506,2610,2019-09-19,1
506,3606,2019-09-19,1
506,2407,2019-09-19,1
506,0617,2019-09-19,1
506,0610,2019-09-19,1
506,4207,2019-09-19,1
506,0905,2019-09-19,1
506,3408,2019-09-19,1
506,3603,2019-09-19,1
506,4208,2019-09-19,1
507,2504,2020-07-21,1
507,0606,2020-07-21,1
507,3620,2020-07-21,1
507,0629,2020-07-21,1
507,2406,2020-07-21,1
507,0632,2020-07-21,1
507,2408,2020-07-21,1
507,6600,2020-07-21,1
507,0905,2020-07-21,1
507,0613,2020-07-21,1
507,4204,2020-07-21,1
507,0611,2020-07-21,1
508,1000,2020-09-01,1
508,2507,2020-09-01,1
508,4818,2020-09-01,1
509,0637,2020-07-22,1
509,4237,2020-07-22,1
509,2505,2020-07-22,1
509,0408,2020-07-22,1
509,5305,2020-07-22,1
509,3412,2020-07-22,1
509,0613,2020-07-22,1
509,0614,2020-07-22,1
509,1802,2020-07-22,1
509,3901,2020-07-22,1
509,2902,2020-07-22,1
509,2614,2020-07-22,1
509,1807,2020-07-22,1
509,4103,2020-07-22,1
509,False,2020-07-22,1
509,3606,2020-07-22,1
509,3712,2020-07-22,1
509,4101,2020-07-22,1
509,1223,2020-07-22,1
509,0107,2020-07-22,1
509,1717,2020-07-22,1
509,3909,2020-07-22,1
509,3903,2020-07-22,1
509,4834,2020-07-22,1
509,0640,2020-07-22,1
509,2404,2020-07-22,1
509,1220,2020-07-22,1
509,0905,2020-07-22,1
509,2802,2020-07-22,1
509,0629,2020-07-22,1
509,3913,2020-07-22,1
509,1000,2020-07-22,1
509,0646,2020-07-22,1
509,4818,2020-07-22,1
509,4709,2020-07-22,1
509,4829,2020-07-22,1
511,2905,2019-07-16,1
511,2907,2019-07-16,1
511,3412,2019-07-16,1
511,2407,2019-07-16,1
511,1224,2019-07-16,1
511,1220,2019-07-16,1
511,2802,2019-07-16,1
511,4830,2019-07-16,1
511,0613,2019-07-16,1
511,1306,2019-07-16,1
511,4208,2019-07-16,1
511,1702,2019-07-16,1
511,4207,2019-07-16,1
511,3204,2019-07-16,1
511,3701,2019-07-16,1
511,3609,2019-07-16,1
511,3611,2019-07-16,1
511,3605,2019-07-16,1
511,1313,2019-07-16,1
511,0611,2019-07-16,1
511,2202,2019-07-16,1
511,0639,2019-07-16,1
511,4709,2019-07-16,1
511,2003,2019-07-16,1
511,2502,2019-07-16,1
511,1226,2019-07-16,1
511,3604,2019-07-16,1
511,6000,2019-07-16,1
511,0640,2019-07-16,1
511,0636,2019-07-16,1
511,1801,2019-07-16,1
511,1807,2019-07-16,1
511,0617,2019-07-16,1
511,0646,2019-07-16,1
511,3606,2019-07-16,1
511,3615,2019-07-16,1
511,False,2019-07-16,1
511,3903,2019-07-16,1
511,2612,2019-07-16,1
511,0806,2019-07-16,1
511,3915,2019-07-16,1
511,3616,2019-07-16,1
511,3501,2019-07-16,1
511,2408,2019-07-16,1
511,5307,2019-07-16,1
511,0610,2019-07-16,1
511,1304,2019-07-16,1
511,4818,2019-07-16,1
511,3613,2019-07-16,1
511,4103,2019-07-16,1
511,0403,2019-07-16,1
511,2301,2019-07-16,1
511,2702,2019-07-16,1
511,2903,2019-07-16,1
511,0905,2019-07-16,1
511,3916,2019-07-16,1
511,2103,2019-07-16,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,2614,2020-03-10,1
512,3620,2020-03-10,1
512,5502,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
512,False,2020-03-10,1
513,4501,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,5402,2020-06-17,1
513,False,2020-06-17,1
513,4005,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,2907,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,0503,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,0804,2020-06-17,1
513,False,2020-06-17,1
513,0504,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,2206,2020-06-17,1
513,False,2020-06-17,1
513,2001,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
513,False,2020-06-17,1
515,2505,2019-09-18,1
515,0626,2019-09-18,1
516,2506,2019-05-15,1
516,1218,2019-05-15,1
516,4816,2019-05-15,1
516,1221,2019-05-15,1
516,4208,2019-05-15,1
516,0633,2019-05-15,1
516,1214,2019-05-15,1
516,1212,2019-05-15,1
516,0649,2019-05-15,1
516,0605,2019-05-15,1
516,0639,2019-05-15,1
516,0640,2019-05-15,1
516,0606,2019-05-15,1
516,0806,2019-05-15,1
516,0627,2019-05-15,1
516,0902,2019-05-15,1
516,2904,2019-05-15,1
516,2704,2019-05-15,1
516,0629,2019-05-15,1
516,3913,2019-05-15,1
516,1903,2019-05-15,1
516,0613,2019-05-15,1
516,0648,2019-05-15,1
516,5102,2019-05-15,1
516,5111,2019-05-15,1
516,1223,2019-05-15,1
516,2503,2019-05-15,1
516,3624,2019-05-15,1
516,3604,2019-05-15,1
516,3704,2019-05-15,1
516,0619,2019-05-15,1
516,0626,2019-05-15,1
516,0617,2019-05-15,1
516,1701,2019-05-15,1
516,1213,2019-05-15,1
516,0632,2019-05-15,1
516,0802,2019-05-15,1
516,1707,2019-05-15,1
516,4832,2019-05-15,1
516,4807,2019-05-15,1
516,4204,2019-05-15,1
516,4205,2019-05-15,1
516,3411,2019-05-15,1
516,0807,2019-05-15,1
516,1711,2019-05-15,1
518,2703,2019-05-02,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,False,2019-11-20,1
519,5402,2019-11-20,1
519,False,2019-11-20,1
